package,type,count
gedit-plugins_3.32.0-1_amd64.log,num_stack_protector,0
gedit-plugins_3.32.0-1_amd64.log,num_stack_protector_strong,0
gedit-plugins_3.32.0-1_amd64.log,num_stack_protector_all,0
gedit-plugins_3.32.0-1_amd64.log,num_no_stack_protector,0
gedit_3.32.0-3_amd64.log,num_gcc,0
gedit_3.32.0-3_amd64.log,num_stack_protector,0
gedit_3.32.0-3_amd64.log,num_stack_protector_strong,0
gedit_3.32.0-3_amd64.log,num_stack_protector_all,0
gedit_3.32.0-3_amd64.log,num_no_stack_protector,0
geeqie_1:1.4+git20190121-2_amd64.log,num_gcc,110
geeqie_1:1.4+git20190121-2_amd64.log,num_stack_protector,0
geeqie_1:1.4+git20190121-2_amd64.log,num_stack_protector_strong,110
geeqie_1:1.4+git20190121-2_amd64.log,num_stack_protector_all,0
geeqie_1:1.4+git20190121-2_amd64.log,num_no_stack_protector,0
gelemental_1.2.0-12_amd64.log,num_gcc,0
gelemental_1.2.0-12_amd64.log,num_stack_protector,0
gelemental_1.2.0-12_amd64.log,num_stack_protector_strong,0
gelemental_1.2.0-12_amd64.log,num_stack_protector_all,0
gelemental_1.2.0-12_amd64.log,num_no_stack_protector,0
gem_1:0.94-1_amd64.log,num_gcc,0
gem_1:0.94-1_amd64.log,num_stack_protector,0
gem_1:0.94-1_amd64.log,num_stack_protector_strong,0
gem_1:0.94-1_amd64.log,num_stack_protector_all,0
gem_1:0.94-1_amd64.log,num_no_stack_protector,0
geoclue_0.12.0-3+b1_amd64.log,num_gcc,30
geoclue_0.12.0-3+b1_amd64.log,num_stack_protector,0
geoclue_0.12.0-3+b1_amd64.log,num_stack_protector_strong,0
geoclue_0.12.0-3+b1_amd64.log,num_stack_protector_all,0
geoclue_0.12.0-3+b1_amd64.log,num_no_stack_protector,30
gettext_0.19.8.1-9_amd64.log,num_gcc,0
gettext_0.19.8.1-9_amd64.log,num_stack_protector,0
gettext_0.19.8.1-9_amd64.log,num_stack_protector_strong,0
gettext_0.19.8.1-9_amd64.log,num_stack_protector_all,0
gettext_0.19.8.1-9_amd64.log,num_no_stack_protector,0
gftp_2.0.19-5_amd64.log,num_gcc,41
gftp_2.0.19-5_amd64.log,num_stack_protector,0
gftp_2.0.19-5_amd64.log,num_stack_protector_strong,41
gftp_2.0.19-5_amd64.log,num_stack_protector_all,0
gftp_2.0.19-5_amd64.log,num_no_stack_protector,0
gfxboot_4.5.2-1.1-6_amd64.log,num_gcc,4
gfxboot_4.5.2-1.1-6_amd64.log,num_stack_protector,0
gfxboot_4.5.2-1.1-6_amd64.log,num_stack_protector_strong,4
gfxboot_4.5.2-1.1-6_amd64.log,num_stack_protector_all,0
gfxboot_4.5.2-1.1-6_amd64.log,num_no_stack_protector,0
ghc6_6.12.3-1_amd64.log,num_gcc,0
ghc6_6.12.3-1_amd64.log,num_stack_protector,0
ghc6_6.12.3-1_amd64.log,num_stack_protector_strong,0
ghc6_6.12.3-1_amd64.log,num_stack_protector_all,0
ghc6_6.12.3-1_amd64.log,num_no_stack_protector,0
ghex_3.18.3-5_amd64.log,num_gcc,12
ghex_3.18.3-5_amd64.log,num_stack_protector,0
ghex_3.18.3-5_amd64.log,num_stack_protector_strong,12
ghex_3.18.3-5_amd64.log,num_stack_protector_all,0
ghex_3.18.3-5_amd64.log,num_no_stack_protector,0
ghostscript_9.27~dfsg-2_amd64.log,num_gcc,627
ghostscript_9.27~dfsg-2_amd64.log,num_stack_protector,0
ghostscript_9.27~dfsg-2_amd64.log,num_stack_protector_strong,4
ghostscript_9.27~dfsg-2_amd64.log,num_stack_protector_all,0
ghostscript_9.27~dfsg-2_amd64.log,num_no_stack_protector,623
gigolo_0.4.90-1_amd64.log,num_gcc,14
gigolo_0.4.90-1_amd64.log,num_stack_protector,0
gigolo_0.4.90-1_amd64.log,num_stack_protector_strong,14
gigolo_0.4.90-1_amd64.log,num_stack_protector_all,0
gigolo_0.4.90-1_amd64.log,num_no_stack_protector,0
gimp-dcraw_1.32-1+b1_amd64.log,num_gcc,1
gimp-dcraw_1.32-1+b1_amd64.log,num_stack_protector,0
gimp-dcraw_1.32-1+b1_amd64.log,num_stack_protector_strong,1
gimp-dcraw_1.32-1+b1_amd64.log,num_stack_protector_all,0
gimp-dcraw_1.32-1+b1_amd64.log,num_no_stack_protector,0
gimp-gap_2.6.0+dfsg-5+b2_amd64.log,num_gcc,122
gimp-gap_2.6.0+dfsg-5+b2_amd64.log,num_stack_protector,0
gimp-gap_2.6.0+dfsg-5+b2_amd64.log,num_stack_protector_strong,122
gimp-gap_2.6.0+dfsg-5+b2_amd64.log,num_stack_protector_all,0
gimp-gap_2.6.0+dfsg-5+b2_amd64.log,num_no_stack_protector,0
gimp-plugin-registry_9.20180625_amd64.log,num_gcc,42
gimp-plugin-registry_9.20180625_amd64.log,num_stack_protector,0
gimp-plugin-registry_9.20180625_amd64.log,num_stack_protector_strong,42
gimp-plugin-registry_9.20180625_amd64.log,num_stack_protector_all,0
gimp-plugin-registry_9.20180625_amd64.log,num_no_stack_protector,0
gimp-resynthesizer_0.16-1.1_amd64.log,num_gcc,0
gimp-resynthesizer_0.16-1.1_amd64.log,num_stack_protector,0
gimp-resynthesizer_0.16-1.1_amd64.log,num_stack_protector_strong,0
gimp-resynthesizer_0.16-1.1_amd64.log,num_stack_protector_all,0
gimp-resynthesizer_0.16-1.1_amd64.log,num_no_stack_protector,0
gimp-texturize_2.1-7_amd64.log,num_gcc,6
gimp-texturize_2.1-7_amd64.log,num_stack_protector,0
gimp-texturize_2.1-7_amd64.log,num_stack_protector_strong,6
gimp-texturize_2.1-7_amd64.log,num_stack_protector_all,0
gimp-texturize_2.1-7_amd64.log,num_no_stack_protector,0
gimp_2.10.8-2_amd64.log,num_gcc,1409
gimp_2.10.8-2_amd64.log,num_stack_protector,0
gimp_2.10.8-2_amd64.log,num_stack_protector_strong,1408
gimp_2.10.8-2_amd64.log,num_stack_protector_all,0
gimp_2.10.8-2_amd64.log,num_no_stack_protector,1
git-core_1:1.7.0.4-1_amd64.log,num_gcc,2
git-core_1:1.7.0.4-1_amd64.log,num_stack_protector,0
git-core_1:1.7.0.4-1_amd64.log,num_stack_protector_strong,0
git-core_1:1.7.0.4-1_amd64.log,num_stack_protector_all,0
git-core_1:1.7.0.4-1_amd64.log,num_no_stack_protector,2
git_1:2.0.0~rc0+next.20140422-1_amd64.log,num_gcc,2
git_1:2.0.0~rc0+next.20140422-1_amd64.log,num_stack_protector,0
git_1:2.0.0~rc0+next.20140422-1_amd64.log,num_stack_protector_strong,0
git_1:2.0.0~rc0+next.20140422-1_amd64.log,num_stack_protector_all,0
git_1:2.0.0~rc0+next.20140422-1_amd64.log,num_no_stack_protector,2
gjdoc_0.7.9-4.1_amd64.log,num_gcc,0
gjdoc_0.7.9-4.1_amd64.log,num_stack_protector,0
gjdoc_0.7.9-4.1_amd64.log,num_stack_protector_strong,0
gjdoc_0.7.9-4.1_amd64.log,num_stack_protector_all,0
gjdoc_0.7.9-4.1_amd64.log,num_no_stack_protector,0
gjs_1.56.1-1_amd64.log,num_gcc,2
gjs_1.56.1-1_amd64.log,num_stack_protector,0
gjs_1.56.1-1_amd64.log,num_stack_protector_strong,2
gjs_1.56.1-1_amd64.log,num_stack_protector_all,0
gjs_1.56.1-1_amd64.log,num_no_stack_protector,0
gkrellm_2.3.10-2+b1_amd64.log,num_gcc,0
gkrellm_2.3.10-2+b1_amd64.log,num_stack_protector,0
gkrellm_2.3.10-2+b1_amd64.log,num_stack_protector_strong,0
gkrellm_2.3.10-2+b1_amd64.log,num_stack_protector_all,0
gkrellm_2.3.10-2+b1_amd64.log,num_no_stack_protector,0
gksu_2.0.2-9+b1_amd64.log,num_gcc,2
gksu_2.0.2-9+b1_amd64.log,num_stack_protector,0
gksu_2.0.2-9+b1_amd64.log,num_stack_protector_strong,2
gksu_2.0.2-9+b1_amd64.log,num_stack_protector_all,0
gksu_2.0.2-9+b1_amd64.log,num_no_stack_protector,0
gl-117_1.3.2-3+b1_amd64.log,num_gcc,0
gl-117_1.3.2-3+b1_amd64.log,num_stack_protector,0
gl-117_1.3.2-3+b1_amd64.log,num_stack_protector_strong,0
gl-117_1.3.2-3+b1_amd64.log,num_stack_protector_all,0
gl-117_1.3.2-3+b1_amd64.log,num_no_stack_protector,0
glabels_3.4.1-1.1_amd64.log,num_gcc,101
glabels_3.4.1-1.1_amd64.log,num_stack_protector,0
glabels_3.4.1-1.1_amd64.log,num_stack_protector_strong,101
glabels_3.4.1-1.1_amd64.log,num_stack_protector_all,0
glabels_3.4.1-1.1_amd64.log,num_no_stack_protector,0
glade-3_3.6.7-2+b1_amd64.log,num_gcc,3
glade-3_3.6.7-2+b1_amd64.log,num_stack_protector,2
glade-3_3.6.7-2+b1_amd64.log,num_stack_protector_strong,0
glade-3_3.6.7-2+b1_amd64.log,num_stack_protector_all,0
glade-3_3.6.7-2+b1_amd64.log,num_no_stack_protector,1
glade_3.22.1-3_amd64.log,num_gcc,14
glade_3.22.1-3_amd64.log,num_stack_protector,0
glade_3.22.1-3_amd64.log,num_stack_protector_strong,14
glade_3.22.1-3_amd64.log,num_stack_protector_all,0
glade_3.22.1-3_amd64.log,num_no_stack_protector,0
glest_3.2.2-1_amd64.log,num_gcc,0
glest_3.2.2-1_amd64.log,num_stack_protector,0
glest_3.2.2-1_amd64.log,num_stack_protector_strong,0
glest_3.2.2-1_amd64.log,num_stack_protector_all,0
glest_3.2.2-1_amd64.log,num_no_stack_protector,0
glib-networking_2.60.1-1_amd64.log,num_gcc,0
glib-networking_2.60.1-1_amd64.log,num_stack_protector,0
glib-networking_2.60.1-1_amd64.log,num_stack_protector_strong,0
glib-networking_2.60.1-1_amd64.log,num_stack_protector_all,0
glib-networking_2.60.1-1_amd64.log,num_no_stack_protector,0
glipper_1.0-1.1+b2_amd64.log,num_gcc,2
glipper_1.0-1.1+b2_amd64.log,num_stack_protector,0
glipper_1.0-1.1+b2_amd64.log,num_stack_protector_strong,0
glipper_1.0-1.1+b2_amd64.log,num_stack_protector_all,0
glipper_1.0-1.1+b2_amd64.log,num_no_stack_protector,2
global_6.6.2-2+b1_amd64.log,num_gcc,110
global_6.6.2-2+b1_amd64.log,num_stack_protector,0
global_6.6.2-2+b1_amd64.log,num_stack_protector_strong,110
global_6.6.2-2+b1_amd64.log,num_stack_protector_all,0
global_6.6.2-2+b1_amd64.log,num_no_stack_protector,0
gnash_0.8.11~git20160608-1.4_amd64.log,num_gcc,0
gnash_0.8.11~git20160608-1.4_amd64.log,num_stack_protector,0
gnash_0.8.11~git20160608-1.4_amd64.log,num_stack_protector_strong,0
gnash_0.8.11~git20160608-1.4_amd64.log,num_stack_protector_all,0
gnash_0.8.11~git20160608-1.4_amd64.log,num_no_stack_protector,0
gnome-alsamixer_0.9.7~cvs.20060916.ds.1-5+b1_amd64.log,num_gcc,10
gnome-alsamixer_0.9.7~cvs.20060916.ds.1-5+b1_amd64.log,num_stack_protector,0
gnome-alsamixer_0.9.7~cvs.20060916.ds.1-5+b1_amd64.log,num_stack_protector_strong,10
gnome-alsamixer_0.9.7~cvs.20060916.ds.1-5+b1_amd64.log,num_stack_protector_all,0
gnome-alsamixer_0.9.7~cvs.20060916.ds.1-5+b1_amd64.log,num_no_stack_protector,0
gnome-applets_3.30.0-3_amd64.log,num_gcc,3
gnome-applets_3.30.0-3_amd64.log,num_stack_protector,0
gnome-applets_3.30.0-3_amd64.log,num_stack_protector_strong,3
gnome-applets_3.30.0-3_amd64.log,num_stack_protector_all,0
gnome-applets_3.30.0-3_amd64.log,num_no_stack_protector,0
gnome-bluetooth_3.32.1-1_amd64.log,num_gcc,0
gnome-bluetooth_3.32.1-1_amd64.log,num_stack_protector,0
gnome-bluetooth_3.32.1-1_amd64.log,num_stack_protector_strong,0
gnome-bluetooth_3.32.1-1_amd64.log,num_stack_protector_all,0
gnome-bluetooth_3.32.1-1_amd64.log,num_no_stack_protector,0
gnome-btdownload_0.0.22-1_amd64.log,num_gcc,0
gnome-btdownload_0.0.22-1_amd64.log,num_stack_protector,0
gnome-btdownload_0.0.22-1_amd64.log,num_stack_protector_strong,0
gnome-btdownload_0.0.22-1_amd64.log,num_stack_protector_all,0
gnome-btdownload_0.0.22-1_amd64.log,num_no_stack_protector,0
gnome-btdownload_0.0.22-1_amd64.log.1,num_gcc,0
gnome-btdownload_0.0.22-1_amd64.log.1,num_stack_protector,0
gnome-btdownload_0.0.22-1_amd64.log.1,num_stack_protector_strong,0
gnome-btdownload_0.0.22-1_amd64.log.1,num_stack_protector_all,0
gnome-btdownload_0.0.22-1_amd64.log.1,num_no_stack_protector,0
gnome-btdownload_0.0.22-1_amd64.log.2,num_gcc,0
gnome-btdownload_0.0.22-1_amd64.log.2,num_stack_protector,0
gnome-btdownload_0.0.22-1_amd64.log.2,num_stack_protector_strong,0
gnome-btdownload_0.0.22-1_amd64.log.2,num_stack_protector_all,0
gnome-btdownload_0.0.22-1_amd64.log.2,num_no_stack_protector,0
gnome-btdownload_0.0.22-1_amd64.log.3,num_gcc,0
gnome-btdownload_0.0.22-1_amd64.log.3,num_stack_protector,0
gnome-btdownload_0.0.22-1_amd64.log.3,num_stack_protector_strong,0
gnome-btdownload_0.0.22-1_amd64.log.3,num_stack_protector_all,0
gnome-btdownload_0.0.22-1_amd64.log.3,num_no_stack_protector,0
gnome-btdownload_0.0.22-1_amd64.log.4,num_gcc,0
gnome-btdownload_0.0.22-1_amd64.log.4,num_stack_protector,0
gnome-btdownload_0.0.22-1_amd64.log.4,num_stack_protector_strong,0
gnome-btdownload_0.0.22-1_amd64.log.4,num_stack_protector_all,0
gnome-btdownload_0.0.22-1_amd64.log.4,num_no_stack_protector,0
gnome-btdownload_0.0.22-1_amd64.log.5,num_gcc,0
gnome-btdownload_0.0.22-1_amd64.log.5,num_stack_protector,0
gnome-btdownload_0.0.22-1_amd64.log.5,num_stack_protector_strong,0
gnome-btdownload_0.0.22-1_amd64.log.5,num_stack_protector_all,0
gnome-btdownload_0.0.22-1_amd64.log.5,num_no_stack_protector,0
gnome-calculator_3.32.1-1_amd64.log,num_gcc,0
gnome-calculator_3.32.1-1_amd64.log,num_stack_protector,0
gnome-calculator_3.32.1-1_amd64.log,num_stack_protector_strong,0
gnome-calculator_3.32.1-1_amd64.log,num_stack_protector_all,0
gnome-calculator_3.32.1-1_amd64.log,num_no_stack_protector,0
gnome-chess_1:3.32.0-1_amd64.log,num_gcc,0
gnome-chess_1:3.32.0-1_amd64.log,num_stack_protector,0
gnome-chess_1:3.32.0-1_amd64.log,num_stack_protector_strong,0
gnome-chess_1:3.32.0-1_amd64.log,num_stack_protector_all,0
gnome-chess_1:3.32.0-1_amd64.log,num_no_stack_protector,0
gnome-color-chooser_0.2.5-1.1_amd64.log,num_gcc,0
gnome-color-chooser_0.2.5-1.1_amd64.log,num_stack_protector,0
gnome-color-chooser_0.2.5-1.1_amd64.log,num_stack_protector_strong,0
gnome-color-chooser_0.2.5-1.1_amd64.log,num_stack_protector_all,0
gnome-color-chooser_0.2.5-1.1_amd64.log,num_no_stack_protector,0
gnome-color-manager_3.32.0-1_amd64.log,num_gcc,0
gnome-color-manager_3.32.0-1_amd64.log,num_stack_protector,0
gnome-color-manager_3.32.0-1_amd64.log,num_stack_protector_strong,0
gnome-color-manager_3.32.0-1_amd64.log,num_stack_protector_all,0
gnome-color-manager_3.32.0-1_amd64.log,num_no_stack_protector,0
gnome-commander_1.4.8-1.1_amd64.log,num_gcc,0
gnome-commander_1.4.8-1.1_amd64.log,num_stack_protector,0
gnome-commander_1.4.8-1.1_amd64.log,num_stack_protector_strong,0
gnome-commander_1.4.8-1.1_amd64.log,num_stack_protector_all,0
gnome-commander_1.4.8-1.1_amd64.log,num_no_stack_protector,0
gnome-contacts_3.32-1_amd64.log,num_gcc,0
gnome-contacts_3.32-1_amd64.log,num_stack_protector,0
gnome-contacts_3.32-1_amd64.log,num_stack_protector_strong,0
gnome-contacts_3.32-1_amd64.log,num_stack_protector_all,0
gnome-contacts_3.32-1_amd64.log,num_no_stack_protector,0
gnome-control-center_1:3.32.1-1_amd64.log,num_gcc,0
gnome-control-center_1:3.32.1-1_amd64.log,num_stack_protector,0
gnome-control-center_1:3.32.1-1_amd64.log,num_stack_protector_strong,0
gnome-control-center_1:3.32.1-1_amd64.log,num_stack_protector_all,0
gnome-control-center_1:3.32.1-1_amd64.log,num_no_stack_protector,0
gnome-cups-manager_0.31-3+b1_amd64.log,num_gcc,0
gnome-cups-manager_0.31-3+b1_amd64.log,num_stack_protector,0
gnome-cups-manager_0.31-3+b1_amd64.log,num_stack_protector_strong,0
gnome-cups-manager_0.31-3+b1_amd64.log,num_stack_protector_all,0
gnome-cups-manager_0.31-3+b1_amd64.log,num_no_stack_protector,0
gnome-device-manager_0.2-3_amd64.log,num_gcc,0
gnome-device-manager_0.2-3_amd64.log,num_stack_protector,0
gnome-device-manager_0.2-3_amd64.log,num_stack_protector_strong,0
gnome-device-manager_0.2-3_amd64.log,num_stack_protector_all,0
gnome-device-manager_0.2-3_amd64.log,num_no_stack_protector,0
gnome-dictionary_3.26.1-5_amd64.log,num_gcc,0
gnome-dictionary_3.26.1-5_amd64.log,num_stack_protector,0
gnome-dictionary_3.26.1-5_amd64.log,num_stack_protector_strong,0
gnome-dictionary_3.26.1-5_amd64.log,num_stack_protector_all,0
gnome-dictionary_3.26.1-5_amd64.log,num_no_stack_protector,0
gnome-disk-utility_3.32.1-1_amd64.log,num_gcc,0
gnome-disk-utility_3.32.1-1_amd64.log,num_stack_protector,0
gnome-disk-utility_3.32.1-1_amd64.log,num_stack_protector_strong,0
gnome-disk-utility_3.32.1-1_amd64.log,num_stack_protector_all,0
gnome-disk-utility_3.32.1-1_amd64.log,num_no_stack_protector,0
gnome-do_0.95.3-5+b1_amd64.log,num_gcc,0
gnome-do_0.95.3-5+b1_amd64.log,num_stack_protector,0
gnome-do_0.95.3-5+b1_amd64.log,num_stack_protector_strong,0
gnome-do_0.95.3-5+b1_amd64.log,num_stack_protector_all,0
gnome-do_0.95.3-5+b1_amd64.log,num_no_stack_protector,0
gnome-font-viewer_3.32.0-1_amd64.log,num_gcc,0
gnome-font-viewer_3.32.0-1_amd64.log,num_stack_protector,0
gnome-font-viewer_3.32.0-1_amd64.log,num_stack_protector_strong,0
gnome-font-viewer_3.32.0-1_amd64.log,num_stack_protector_all,0
gnome-font-viewer_3.32.0-1_amd64.log,num_no_stack_protector,0
gnome-games_1:2.28.2-1_amd64.log,num_gcc,0
gnome-games_1:2.28.2-1_amd64.log,num_stack_protector,0
gnome-games_1:2.28.2-1_amd64.log,num_stack_protector_strong,0
gnome-games_1:2.28.2-1_amd64.log,num_stack_protector_all,0
gnome-games_1:2.28.2-1_amd64.log,num_no_stack_protector,0
gnome-hearts_0.3-2.2+b1_amd64.log,num_gcc,11
gnome-hearts_0.3-2.2+b1_amd64.log,num_stack_protector,0
gnome-hearts_0.3-2.2+b1_amd64.log,num_stack_protector_strong,11
gnome-hearts_0.3-2.2+b1_amd64.log,num_stack_protector_all,0
gnome-hearts_0.3-2.2+b1_amd64.log,num_no_stack_protector,0
gnome-keyring-manager_2.20.0-1_amd64.log,num_gcc,0
gnome-keyring-manager_2.20.0-1_amd64.log,num_stack_protector,0
gnome-keyring-manager_2.20.0-1_amd64.log,num_stack_protector_strong,0
gnome-keyring-manager_2.20.0-1_amd64.log,num_stack_protector_all,0
gnome-keyring-manager_2.20.0-1_amd64.log,num_no_stack_protector,0
gnome-keyring_3.31.91-1_amd64.log,num_gcc,91
gnome-keyring_3.31.91-1_amd64.log,num_stack_protector,0
gnome-keyring_3.31.91-1_amd64.log,num_stack_protector_strong,91
gnome-keyring_3.31.91-1_amd64.log,num_stack_protector_all,0
gnome-keyring_3.31.91-1_amd64.log,num_no_stack_protector,0
gnome-mag_1:0.16.1-1+b1_amd64.log,num_gcc,11
gnome-mag_1:0.16.1-1+b1_amd64.log,num_stack_protector,0
gnome-mag_1:0.16.1-1+b1_amd64.log,num_stack_protector_strong,0
gnome-mag_1:0.16.1-1+b1_amd64.log,num_stack_protector_all,0
gnome-mag_1:0.16.1-1+b1_amd64.log,num_no_stack_protector,11
gnome-mahjongg_1:3.32.0-1_amd64.log,num_gcc,0
gnome-mahjongg_1:3.32.0-1_amd64.log,num_stack_protector,0
gnome-mahjongg_1:3.32.0-1_amd64.log,num_stack_protector_strong,0
gnome-mahjongg_1:3.32.0-1_amd64.log,num_stack_protector_all,0
gnome-mahjongg_1:3.32.0-1_amd64.log,num_no_stack_protector,0
gnome-main-menu_1.8.0-4+b1_amd64.log,num_gcc,11
gnome-main-menu_1.8.0-4+b1_amd64.log,num_stack_protector,0
gnome-main-menu_1.8.0-4+b1_amd64.log,num_stack_protector_strong,11
gnome-main-menu_1.8.0-4+b1_amd64.log,num_stack_protector_all,0
gnome-main-menu_1.8.0-4+b1_amd64.log,num_no_stack_protector,0
gnome-media_3.4.0-2+deb8u1_amd64.log,num_gcc,3
gnome-media_3.4.0-2+deb8u1_amd64.log,num_stack_protector,0
gnome-media_3.4.0-2+deb8u1_amd64.log,num_stack_protector_strong,3
gnome-media_3.4.0-2+deb8u1_amd64.log,num_stack_protector_all,0
gnome-media_3.4.0-2+deb8u1_amd64.log,num_no_stack_protector,0
gnome-menus_3.32.0-1_amd64.log,num_gcc,1
gnome-menus_3.32.0-1_amd64.log,num_stack_protector,0
gnome-menus_3.32.0-1_amd64.log,num_stack_protector_strong,1
gnome-menus_3.32.0-1_amd64.log,num_stack_protector_all,0
gnome-menus_3.32.0-1_amd64.log,num_no_stack_protector,0
gnome-mines_1:3.32.0-1_amd64.log,num_gcc,0
gnome-mines_1:3.32.0-1_amd64.log,num_stack_protector,0
gnome-mines_1:3.32.0-1_amd64.log,num_stack_protector_strong,0
gnome-mines_1:3.32.0-1_amd64.log,num_stack_protector_all,0
gnome-mines_1:3.32.0-1_amd64.log,num_no_stack_protector,0
gnome-mount_0.8-3_amd64.log,num_gcc,0
gnome-mount_0.8-3_amd64.log,num_stack_protector,0
gnome-mount_0.8-3_amd64.log,num_stack_protector_strong,0
gnome-mount_0.8-3_amd64.log,num_stack_protector_all,0
gnome-mount_0.8-3_amd64.log,num_no_stack_protector,0
gnome-mplayer_1.0.9-3+b1_amd64.log,num_gcc,12
gnome-mplayer_1.0.9-3+b1_amd64.log,num_stack_protector,0
gnome-mplayer_1.0.9-3+b1_amd64.log,num_stack_protector_strong,12
gnome-mplayer_1.0.9-3+b1_amd64.log,num_stack_protector_all,0
gnome-mplayer_1.0.9-3+b1_amd64.log,num_no_stack_protector,0
gnome-nettool_3.8.1-3_amd64.log,num_gcc,14
gnome-nettool_3.8.1-3_amd64.log,num_stack_protector,0
gnome-nettool_3.8.1-3_amd64.log,num_stack_protector_strong,14
gnome-nettool_3.8.1-3_amd64.log,num_stack_protector_all,0
gnome-nettool_3.8.1-3_amd64.log,num_no_stack_protector,0
gnome-online-accounts_3.32.0-1_amd64.log,num_gcc,20
gnome-online-accounts_3.32.0-1_amd64.log,num_stack_protector,0
gnome-online-accounts_3.32.0-1_amd64.log,num_stack_protector_strong,20
gnome-online-accounts_3.32.0-1_amd64.log,num_stack_protector_all,0
gnome-online-accounts_3.32.0-1_amd64.log,num_no_stack_protector,0
gnome-orca_2.18.1-2_amd64.log,num_gcc,1
gnome-orca_2.18.1-2_amd64.log,num_stack_protector,0
gnome-orca_2.18.1-2_amd64.log,num_stack_protector_strong,0
gnome-orca_2.18.1-2_amd64.log,num_stack_protector_all,0
gnome-orca_2.18.1-2_amd64.log,num_no_stack_protector,1
gnome-panel_3.30.0-2_amd64.log,num_gcc,44
gnome-panel_3.30.0-2_amd64.log,num_stack_protector,0
gnome-panel_3.30.0-2_amd64.log,num_stack_protector_strong,44
gnome-panel_3.30.0-2_amd64.log,num_stack_protector_all,0
gnome-panel_3.30.0-2_amd64.log,num_no_stack_protector,0
gnome-phone-manager_0.69-2.1_amd64.log,num_gcc,16
gnome-phone-manager_0.69-2.1_amd64.log,num_stack_protector,0
gnome-phone-manager_0.69-2.1_amd64.log,num_stack_protector_strong,16
gnome-phone-manager_0.69-2.1_amd64.log,num_stack_protector_all,0
gnome-phone-manager_0.69-2.1_amd64.log,num_no_stack_protector,0
gnome-photo-printer_0.7.0-1.2_amd64.log,num_gcc,1
gnome-photo-printer_0.7.0-1.2_amd64.log,num_stack_protector,0
gnome-photo-printer_0.7.0-1.2_amd64.log,num_stack_protector_strong,0
gnome-photo-printer_0.7.0-1.2_amd64.log,num_stack_protector_all,0
gnome-photo-printer_0.7.0-1.2_amd64.log,num_no_stack_protector,1
gnome-pilot-conduits_2.0.15-1+b1_amd64.log,num_gcc,5
gnome-pilot-conduits_2.0.15-1+b1_amd64.log,num_stack_protector,0
gnome-pilot-conduits_2.0.15-1+b1_amd64.log,num_stack_protector_strong,0
gnome-pilot-conduits_2.0.15-1+b1_amd64.log,num_stack_protector_all,0
gnome-pilot-conduits_2.0.15-1+b1_amd64.log,num_no_stack_protector,5
gnome-pilot_2.0.15-2+b1_amd64.log,num_gcc,34
gnome-pilot_2.0.15-2+b1_amd64.log,num_stack_protector,0
gnome-pilot_2.0.15-2+b1_amd64.log,num_stack_protector_strong,0
gnome-pilot_2.0.15-2+b1_amd64.log,num_stack_protector_all,0
gnome-pilot_2.0.15-2+b1_amd64.log,num_no_stack_protector,34
gnome-power-manager_3.32.0-1_amd64.log,num_gcc,0
gnome-power-manager_3.32.0-1_amd64.log,num_stack_protector,0
gnome-power-manager_3.32.0-1_amd64.log,num_stack_protector_strong,0
gnome-power-manager_3.32.0-1_amd64.log,num_stack_protector_all,0
gnome-power-manager_3.32.0-1_amd64.log,num_no_stack_protector,0
gnome-ppp_0.3.23-2_amd64.log,num_gcc,15
gnome-ppp_0.3.23-2_amd64.log,num_stack_protector,0
gnome-ppp_0.3.23-2_amd64.log,num_stack_protector_strong,15
gnome-ppp_0.3.23-2_amd64.log,num_stack_protector_all,0
gnome-ppp_0.3.23-2_amd64.log,num_no_stack_protector,0
gnome-rdp_0.2.2-2_amd64.log,num_gcc,0
gnome-rdp_0.2.2-2_amd64.log,num_stack_protector,0
gnome-rdp_0.2.2-2_amd64.log,num_stack_protector_strong,0
gnome-rdp_0.2.2-2_amd64.log,num_stack_protector_all,0
gnome-rdp_0.2.2-2_amd64.log,num_no_stack_protector,0
gnome-schedule_2.1.1-3.1_amd64.log,num_gcc,0
gnome-schedule_2.1.1-3.1_amd64.log,num_stack_protector,0
gnome-schedule_2.1.1-3.1_amd64.log,num_stack_protector_strong,0
gnome-schedule_2.1.1-3.1_amd64.log,num_stack_protector_all,0
gnome-schedule_2.1.1-3.1_amd64.log,num_no_stack_protector,0
gnome-screensaver_3.6.1-10_amd64.log,num_gcc,21
gnome-screensaver_3.6.1-10_amd64.log,num_stack_protector,0
gnome-screensaver_3.6.1-10_amd64.log,num_stack_protector_strong,21
gnome-screensaver_3.6.1-10_amd64.log,num_stack_protector_all,0
gnome-screensaver_3.6.1-10_amd64.log,num_no_stack_protector,0
gnome-screenshot_3.32.0-1_amd64.log,num_gcc,0
gnome-screenshot_3.32.0-1_amd64.log,num_stack_protector,0
gnome-screenshot_3.32.0-1_amd64.log,num_stack_protector_strong,0
gnome-screenshot_3.32.0-1_amd64.log,num_stack_protector_all,0
gnome-screenshot_3.32.0-1_amd64.log,num_no_stack_protector,0
gnome-search-tool_3.6.0-2+b1_amd64.log,num_gcc,3
gnome-search-tool_3.6.0-2+b1_amd64.log,num_stack_protector,0
gnome-search-tool_3.6.0-2+b1_amd64.log,num_stack_protector_strong,3
gnome-search-tool_3.6.0-2+b1_amd64.log,num_stack_protector_all,0
